workload,config,completed,instructions,cycles,ipc,speedup_vs_no_pref,speedup_vs_bop_default,dcache_hit,dcache_miss,dcache_miss_rate,dcache_miss_reduction_vs_no_pref,mlc_hit,mlc_miss,mlc_miss_rate,mlc_miss_reduction_vs_no_pref,pref_issued,pref_useful,pref_accuracy,pref_coverage_vs_no_pref,bop_pref_issued,bop_rr_fill_updates,bop_rr_hit_score_inc,bop_phase_complete,bop_phase_on,bop_phase_off,bop_phase_on_ratio,bop_dropped_page,bop_dropped_page_ratio,bop_test_offset_events,bop_rr_hit_score_rate,bop_inflight_insert,bop_inflight_miss
520.omnetpp_r,off_prime_128,1.0,5000000.0,5211268.0,0.959459386851722,1.007166010268518,0.9942171463835673,2206275.0,197306.0,0.08208835067343269,-0.004853503638854617,32226.0,56498.0,0.6367837338262476,0.01504506546259654,47831.0,8166.0,0.17072609813719136,0.04158836381415104,47831.0,35568.0,1133.0,13.0,13.0,0.0,1.0,2045.0,0.04100168417675836,49876.0,0.0227163365145561,47831.0,47.0
520.omnetpp_r,off_prime_512,1.0,5000000.0,5171678.0,0.9668041977864824,1.014876022830501,1.0018280333771747,2206975.0,196419.0,0.0817256762728042,-0.0003361293181158853,32176.0,56395.0,0.6367208228426912,0.01684071058733283,48485.0,8790.0,0.1812931834588017,0.04476631373088265,48485.0,32545.0,533.0,7.0,7.0,0.0,1.0,1228.0,0.02470178826463903,49713.0,0.010721541649065637,48485.0,46.0
520.omnetpp_r,off_prime_64,1.0,5000000.0,5204052.0,0.9607897845755576,1.0085625585601374,0.9955957396275057,2206846.0,196846.0,0.08189318764633738,-0.0025107841489562244,32216.0,56445.0,0.6366384317794747,0.01596903819668416,48014.0,7988.0,0.1663681426250677,0.04068183322892953,48014.0,35011.0,1517.0,18.0,18.0,0.0,1.0,1771.0,0.03557296374409963,49785.0,0.030471025409259816,48014.0,40.0
520.omnetpp_r,round_200,1.0,5000000.0,5215542.0,0.9586731350260433,1.0063406641150623,0.9934024114847508,2206318.0,197227.0,0.08205671206488749,-0.004451167030806724,32204.0,56467.0,0.6368147421366624,0.015585502344798718,47993.0,8519.0,0.17750505282020296,0.04338614637922517,47993.0,35887.0,829.0,4.0,4.0,0.0,1.0,1893.0,0.03794651806117949,49886.0,0.01661788878643307,47993.0,48.0
520.omnetpp_r,round_50,1.0,5000000.0,5234545.0,0.9551928582140377,1.0026873395872993,0.9897960567728427,2206461.0,197132.0,0.08201554922151962,-0.003967344527458172,32202.0,56566.0,0.6372341384282625,0.013859591011314287,45978.0,7500.0,0.1631214928879029,0.038196513422254816,45978.0,34984.0,755.0,19.0,19.0,0.0,1.0,3775.0,0.07587482161879686,49753.0,0.01517496432375937,45978.0,45.0
520.omnetpp_r,rr_1024,1.0,5000000.0,5170961.0,0.9669382538371494,1.0150167444697418,1.0019669457959555,2207016.0,196596.0,0.08179190318570552,-0.001237567034880982,32201.0,56344.0,0.6363318086848495,0.01772981642579452,48527.0,8503.0,0.17522204133781194,0.04330466048392436,48527.0,31996.0,805.0,9.0,9.0,0.0,1.0,1210.0,0.0243279650964071,49737.0,0.01618513380380803,48527.0,41.0
520.omnetpp_r,rr_128,1.0,5000000.0,5225884.0,0.9567759253745395,1.0043491206463826,0.9914364727575277,2205648.0,197758.0,0.0822823942355141,-0.007155480181102458,32200.0,56544.0,0.6371585684666006,0.014243126863199729,47554.0,8204.0,0.17251966185809817,0.04178189281549047,47554.0,38228.0,792.0,9.0,9.0,0.0,1.0,2390.0,0.047853596027550856,49944.0,0.01585776069197501,47554.0,42.0
520.omnetpp_r,rr_512,1.0,5000000.0,5181132.0,0.9650400723239632,1.0130241808160843,1.0,2206666.0,196852.0,0.08190161255293282,-0.0025413413596939716,32195.0,56385.0,0.6365432377511854,0.017015045065462586,48279.0,8593.0,0.17798628803413494,0.043763018644991415,48279.0,33634.0,788.0,9.0,9.0,0.0,1.0,1484.0,0.029821353214235475,49763.0,0.01583505817575307,48279.0,42.0
520.omnetpp_r,rr_64,1.0,5000000.0,5225884.0,0.9567759253745395,1.0043491206463826,0.9914364727575277,2205648.0,197758.0,0.0822823942355141,-0.007155480181102458,32200.0,56544.0,0.6371585684666006,0.014243126863199729,47554.0,8204.0,0.17251966185809817,0.04178189281549047,47554.0,38228.0,721.0,9.0,9.0,0.0,1.0,2390.0,0.047853596027550856,49944.0,0.014436168508729778,47554.0,42.0
520.omnetpp_r,score_15,1.0,5000000.0,5207278.0,0.9601945584622138,1.0079377363758955,0.9949789506148894,2206121.0,197247.0,0.08207107692205272,-0.00455302439993277,32193.0,56440.0,0.6367831394627284,0.016056205435749038,48099.0,8676.0,0.1803779704359758,0.04418572672686437,48099.0,35858.0,766.0,9.0,9.0,0.0,1.0,1806.0,0.0361887586414187,49905.0,0.015349163410479911,48099.0,44.0
520.omnetpp_r,score_63,1.0,5000000.0,5181132.0,0.9650400723239632,1.0130241808160843,1.0,2206666.0,196852.0,0.08190161255293282,-0.0025413413596939716,32195.0,56385.0,0.6365432377511854,0.017015045065462586,48279.0,8593.0,0.17798628803413494,0.043763018644991415,48279.0,33634.0,741.0,9.0,9.0,0.0,1.0,1484.0,0.029821353214235475,49763.0,0.014890581355625666,48279.0,42.0
525.x264_r,bad_0,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,20.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.01579778830963665,1244.0,1.0
525.x264_r,bad_2,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,20.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.01579778830963665,1244.0,1.0
525.x264_r,bad_4,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,20.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.01579778830963665,1244.0,1.0
525.x264_r,bop_default,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,20.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.01579778830963665,1244.0,1.0
525.x264_r,no_pref,1.0,5000000.0,1394405.0,3.5857588003485357,1.0,0.9880601403465994,1422653.0,15681.0,0.010902196569086179,0.0,2043.0,1415.0,0.4091960670908039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525.x264_r,off_all_128,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,10.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.007898894154818325,1244.0,1.0
525.x264_r,off_all_32,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,34.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.026856240126382307,1244.0,1.0
525.x264_r,off_all_64,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,21.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.016587677725118485,1244.0,1.0
525.x264_r,off_prime_128,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,21.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.016587677725118485,1244.0,1.0
525.x264_r,off_prime_512,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,15.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.011848341232227487,1244.0,1.0
525.x264_r,off_prime_64,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,28.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.022116903633491312,1244.0,1.0
525.x264_r,round_200,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,20.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.01579778830963665,1244.0,1.0
525.x264_r,round_50,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,20.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.01579778830963665,1244.0,1.0
525.x264_r,rr_1024,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,23.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.018167456556082148,1244.0,1.0
525.x264_r,rr_128,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,11.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.008688783570300158,1244.0,1.0
525.x264_r,rr_512,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,22.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.017377567140600316,1244.0,1.0
525.x264_r,rr_64,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,9.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.0071090047393364926,1244.0,1.0
525.x264_r,score_15,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,20.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.01579778830963665,1244.0,1.0
525.x264_r,score_63,1.0,5000000.0,1377756.0,3.629089621094011,1.0120841426203189,1.0,1422848.0,15495.0,0.010772812882601715,0.011861488425483069,2048.0,1393.0,0.4048241790177274,0.015547703180212036,1244.0,398.0,0.319935691318328,0.025381034372807858,1244.0,969.0,20.0,0.0,0.0,0.0,0.0,22.0,0.017377567140600316,1266.0,0.01579778830963665,1244.0,1.0
531.deepsjeng_r,bad_0,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,20.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.007178750897343862,2741.0,0.0
531.deepsjeng_r,bad_2,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,20.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.007178750897343862,2741.0,0.0
531.deepsjeng_r,bad_4,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,20.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.007178750897343862,2741.0,0.0
531.deepsjeng_r,bop_default,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,20.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.007178750897343862,2741.0,0.0
531.deepsjeng_r,no_pref,1.0,5000000.0,2287291.0,2.1859920753415283,1.0,0.9955077862851731,1846445.0,11887.0,0.006396596517737412,0.0,2777.0,2818.0,0.5036639857015193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531.deepsjeng_r,off_all_128,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,25.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.008973438621679828,2741.0,0.0
531.deepsjeng_r,off_all_32,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,53.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.019023689877961235,2741.0,0.0
531.deepsjeng_r,off_all_64,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,35.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.01256281407035176,2741.0,0.0
531.deepsjeng_r,off_prime_128,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,31.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.011127063890882987,2741.0,0.0
531.deepsjeng_r,off_prime_512,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,22.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.007896625987078248,2741.0,0.0
531.deepsjeng_r,off_prime_64,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,46.0,1.0,1.0,0.0,1.0,45.0,0.01615218951902369,2786.0,0.016511127063890883,2741.0,0.0
531.deepsjeng_r,round_200,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,20.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.007178750897343862,2741.0,0.0
531.deepsjeng_r,round_50,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,20.0,1.0,1.0,0.0,1.0,45.0,0.01615218951902369,2786.0,0.007178750897343862,2741.0,0.0
531.deepsjeng_r,rr_1024,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,31.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.011127063890882987,2741.0,0.0
531.deepsjeng_r,rr_128,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,15.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.005384063173007897,2741.0,0.0
531.deepsjeng_r,rr_512,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,25.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.008973438621679828,2741.0,0.0
531.deepsjeng_r,rr_64,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,10.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.003589375448671931,2741.0,0.0
531.deepsjeng_r,score_15,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,20.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.007178750897343862,2741.0,0.0
531.deepsjeng_r,score_63,1.0,5000000.0,2277016.0,2.1958563312686428,1.0045124847607572,1.0,1846731.0,11658.0,0.006273175314748419,0.0192647429965509,2777.0,2783.0,0.5005395683453238,0.012420156139105742,2741.0,402.0,0.1466618022619482,0.03381845713804997,2741.0,1662.0,20.0,0.0,0.0,0.0,0.0,45.0,0.01615218951902369,2786.0,0.007178750897343862,2741.0,0.0
557.xz_r,bad_0,1.0,5000000.0,3289374.0,1.5200460634759076,1.0388490332811047,1.0,1315690.0,33793.0,0.025041441796599142,0.00462444771723125,5291.0,12633.0,0.7048091943762553,0.002447883765003156,12053.0,2117.0,0.17564091927321,0.062356406480117824,12053.0,10920.0,165.0,2.0,2.0,0.0,1.0,263.0,0.02135433582331926,12316.0,0.013397206885352387,12053.0,1.0
557.xz_r,bad_2,1.0,5000000.0,3289374.0,1.5200460634759076,1.0388490332811047,1.0,1315690.0,33793.0,0.025041441796599142,0.00462444771723125,5291.0,12633.0,0.7048091943762553,0.002447883765003156,12053.0,2117.0,0.17564091927321,0.062356406480117824,12053.0,10920.0,165.0,2.0,2.0,0.0,1.0,263.0,0.02135433582331926,12316.0,0.013397206885352387,12053.0,1.0
557.xz_r,bad_4,1.0,5000000.0,3289374.0,1.5200460634759076,1.0388490332811047,1.0,1315690.0,33793.0,0.025041441796599142,0.00462444771723125,5291.0,12633.0,0.7048091943762553,0.002447883765003156,12053.0,2117.0,0.17564091927321,0.062356406480117824,12053.0,10920.0,165.0,2.0,2.0,0.0,1.0,263.0,0.02135433582331926,12316.0,0.013397206885352387,12053.0,1.0
557.xz_r,bop_default,1.0,5000000.0,3289374.0,1.5200460634759076,1.0388490332811047,1.0,1315690.0,33793.0,0.025041441796599142,0.00462444771723125,5291.0,12633.0,0.7048091943762553,0.002447883765003156,12053.0,2117.0,0.17564091927321,0.062356406480117824,12053.0,10920.0,165.0,2.0,2.0,0.0,1.0,263.0,0.02135433582331926,12316.0,0.013397206885352387,12053.0,1.0
557.xz_r,no_pref,1.0,5000000.0,3417163.0,1.463202077278725,1.0,0.9626037739493257,1315532.0,33950.0,0.02515780128968004,0.0,5292.0,12664.0,0.7052795722878147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557.xz_r,off_all_128,1.0,5000000.0,3281502.0,1.5236925042251994,1.041341129763139,1.002398901478652,1315696.0,33787.0,0.02503699564944501,0.0048011782032401085,5291.0,12628.0,0.7047268262737876,0.002842703727100493,12144.0,2207.0,0.18173583662714096,0.06500736377025036,12144.0,11039.0,120.0,0.0,0.0,0.0,0.0,173.0,0.014045627993829666,12317.0,0.009742632134448323,12144.0,1.0
557.xz_r,off_all_32,1.0,5000000.0,3281502.0,1.5236925042251994,1.041341129763139,1.002398901478652,1315696.0,33787.0,0.02503699564944501,0.0048011782032401085,5291.0,12628.0,0.7047268262737876,0.002842703727100493,12144.0,2207.0,0.18173583662714096,0.06500736377025036,12144.0,11039.0,363.0,3.0,3.0,0.0,1.0,173.0,0.014045627993829666,12317.0,0.029471462206706177,12144.0,1.0
557.xz_r,off_all_64,1.0,5000000.0,3281502.0,1.5236925042251994,1.041341129763139,1.002398901478652,1315696.0,33787.0,0.02503699564944501,0.0048011782032401085,5291.0,12628.0,0.7047268262737876,0.002842703727100493,12144.0,2207.0,0.18173583662714096,0.06500736377025036,12144.0,11039.0,214.0,1.0,1.0,0.0,1.0,173.0,0.014045627993829666,12317.0,0.017374360639766176,12144.0,1.0
557.xz_r,off_prime_128,1.0,5000000.0,3298392.0,1.5158901670874778,1.0360087582070294,0.997265940494641,1315686.0,33797.0,0.025044405894701898,0.004506627393225382,5292.0,12634.0,0.7047863438580833,0.0023689197725836886,11901.0,2037.0,0.1711620872195614,0.06,11901.0,10739.0,193.0,3.0,3.0,0.0,1.0,415.0,0.033696005196492365,12316.0,0.015670672296200065,11901.0,1.0
557.xz_r,off_prime_512,1.0,5000000.0,3281502.0,1.5236925042251994,1.041341129763139,1.002398901478652,1315696.0,33787.0,0.02503699564944501,0.0048011782032401085,5291.0,12628.0,0.7047268262737876,0.002842703727100493,12144.0,2207.0,0.18173583662714096,0.06500736377025036,12144.0,11039.0,140.0,1.0,1.0,0.0,1.0,173.0,0.014045627993829666,12317.0,0.011366404156856377,12144.0,1.0
557.xz_r,off_prime_64,1.0,5000000.0,3289190.0,1.5201310961057282,1.0389071473523876,1.0000559408243366,1315684.0,33799.0,0.025045887943753273,0.004447717231222392,5291.0,12631.0,0.7047762526503738,0.0026058117498420907,12028.0,2124.0,0.17658796142334554,0.06256259204712813,12028.0,10913.0,320.0,4.0,4.0,0.0,1.0,289.0,0.02346350572379638,12317.0,0.02598035235852886,12028.0,1.0
557.xz_r,round_200,1.0,5000000.0,3281502.0,1.5236925042251994,1.041341129763139,1.002398901478652,1315696.0,33787.0,0.02503699564944501,0.0048011782032401085,5291.0,12628.0,0.7047268262737876,0.002842703727100493,12144.0,2207.0,0.18173583662714096,0.06500736377025036,12144.0,11039.0,165.0,1.0,1.0,0.0,1.0,173.0,0.014045627993829666,12317.0,0.013396119184866445,12144.0,1.0
557.xz_r,round_50,1.0,5000000.0,3294142.0,1.5178459216390794,1.0373453846251923,0.998552582129125,1315695.0,33788.0,0.0250377366739707,0.004771723122238614,5292.0,12630.0,0.7047204553063274,0.002684775742261558,11694.0,2048.0,0.17513254660509664,0.0603240058910162,11694.0,10590.0,157.0,4.0,4.0,0.0,1.0,623.0,0.05058049849801088,12317.0,0.012746610375903224,11694.0,1.0
557.xz_r,rr_1024,1.0,5000000.0,3289374.0,1.5200460634759076,1.0388490332811047,1.0,1315690.0,33793.0,0.025041441796599142,0.00462444771723125,5291.0,12633.0,0.7048091943762553,0.002447883765003156,12053.0,2117.0,0.17564091927321,0.062356406480117824,12053.0,10920.0,256.0,2.0,2.0,0.0,1.0,263.0,0.02135433582331926,12316.0,0.02078596947060734,12053.0,1.0
557.xz_r,rr_128,1.0,5000000.0,3281502.0,1.5236925042251994,1.041341129763139,1.002398901478652,1315696.0,33787.0,0.02503699564944501,0.0048011782032401085,5291.0,12628.0,0.7047268262737876,0.002842703727100493,12144.0,2207.0,0.18173583662714096,0.06500736377025036,12144.0,11039.0,123.0,2.0,2.0,0.0,1.0,173.0,0.014045627993829666,12317.0,0.009986197937809532,12144.0,1.0
557.xz_r,rr_512,1.0,5000000.0,3289374.0,1.5200460634759076,1.0388490332811047,1.0,1315690.0,33793.0,0.025041441796599142,0.00462444771723125,5291.0,12633.0,0.7048091943762553,0.002447883765003156,12053.0,2117.0,0.17564091927321,0.062356406480117824,12053.0,10920.0,217.0,2.0,2.0,0.0,1.0,263.0,0.02135433582331926,12316.0,0.0176193569340695,12053.0,1.0
557.xz_r,rr_64,1.0,5000000.0,3281502.0,1.5236925042251994,1.041341129763139,1.002398901478652,1315696.0,33787.0,0.02503699564944501,0.0048011782032401085,5291.0,12628.0,0.7047268262737876,0.002842703727100493,12144.0,2207.0,0.18173583662714096,0.06500736377025036,12144.0,11039.0,82.0,2.0,2.0,0.0,1.0,173.0,0.014045627993829666,12317.0,0.006657465291873021,12144.0,1.0
557.xz_r,score_15,1.0,5000000.0,3297283.0,1.5164000178328643,1.0363572068275608,0.997601358451792,1315689.0,33794.0,0.02504218282112483,0.0045949926362297555,5292.0,12634.0,0.7047863438580833,0.0023689197725836886,12028.0,2062.0,0.1714333222480878,0.06073637702503682,12028.0,10860.0,163.0,2.0,2.0,0.0,1.0,288.0,0.023384215654433257,12316.0,0.013234816498863267,12028.0,1.0
